hour symbol vwap
"2019-01-30 16:00:00+00:00" BCLI 3.68
"2019-01-30 16:00:00+00:00" WK 39.27
"2019-01-30 16:00:00+00:00" NC 33.96
"2019-01-30 16:00:00+00:00" CCC 10.4
"2019-01-30 16:00:00+00:00" IGOV 48.9
"2019-01-30 16:00:00+00:00" EBSB 15.78
"2019-01-30 16:00:00+00:00" BPT 23.72
"2019-01-30 16:00:00+00:00" EFC 16.34
"2019-01-30 16:00:00+00:00" BTAI 5.56
"2019-01-30 16:00:00+00:00" AROW 30.95
"2019-01-30 16:00:00+00:00" MYE 16.17
"2019-01-30 16:00:00+00:00" VLYPP 25.16
"2019-01-30 16:00:00+00:00" SPLG 31.21
"2019-01-30 16:00:00+00:00" BLX 18.64
"2019-01-30 16:00:00+00:00" GMRE 9.75
"2019-01-30 16:00:00+00:00" SPLB 25.92
"2019-01-30 16:00:00+00:00" ECNS 41.9
"2019-01-30 16:00:00+00:00" HBMD 13.86
"2019-01-30 16:00:00+00:00" MSB 27.14
"2019-01-30 16:00:00+00:00" TTI 2.15
"2019-01-30 16:00:00+00:00" UPRO 41.12
"2019-01-30 16:00:00+00:00" IMTB 48.49
"2019-01-30 16:00:00+00:00" SHYG 46.04
"2019-01-30 16:00:00+00:00" CLPR 12.89
"2019-01-30 16:00:00+00:00" CNSL 10.33
"2019-01-30 16:00:00+00:00" SMP 49.25
"2019-01-30 16:00:00+00:00" LXFR 19.87
"2019-01-30 16:00:00+00:00" ESGD 60.82
"2019-01-30 16:00:00+00:00" CTRV 0.3
"2019-01-30 16:00:00+00:00" BHB 23.67
"2019-01-30 16:00:00+00:00" FCBP 21.66
"2019-01-30 16:00:00+00:00" RGCO 28.58
"2019-01-30 16:00:00+00:00" HBCP 35.59
"2019-01-30 16:00:00+00:00" DGICA 13.4
"2019-01-30 16:00:00+00:00" FSFG 51.57
"2019-01-30 16:00:00+00:00" SENEA 29.38
"2019-01-30 16:00:00+00:00" AGM 71.23
"2019-01-30 16:00:00+00:00" ATLO 25.31
"2019-01-30 16:00:00+00:00" NWFL 29.38
"2019-01-30 16:00:00+00:00" BOCH 10.98
"2019-01-30 16:00:00+00:00" UNB 47.2
"2019-01-30 16:00:00+00:00" PFIS 40.85
"2019-01-30 16:00:00+00:00" NODK 15.11
"2019-01-30 16:00:00+00:00" CASS 51.29
"2019-01-30 16:00:00+00:00" RUSHB 38.95
"2019-01-30 16:00:00+00:00" GERN 1.04
"2019-01-30 16:00:00+00:00" CTK 11.54
"2019-01-30 16:00:00+00:00" RYT 153.0
"2019-01-30 16:00:00+00:00" FRAK 12.5
"2019-01-30 16:00:00+00:00" IMO 28.26
"2019-01-30 16:00:00+00:00" COMT 32.31
"2019-01-30 16:00:00+00:00" SNES 0.82
"2019-01-30 16:00:00+00:00" QDF 42.19
"2019-01-30 16:00:00+00:00" KALV 17.5
"2019-01-30 16:00:00+00:00" GLIBP 24.4
"2019-01-30 16:00:00+00:00" QABA 47.89
"2019-01-30 16:00:00+00:00" GASX 30.69
"2019-01-30 16:00:00+00:00" FEI 11.46
"2019-01-30 16:00:00+00:00" OCN 1.7
"2019-01-30 16:00:00+00:00" RF-B 26.46
"2019-01-30 16:00:00+00:00" DOG 57.4
"2019-01-30 16:00:00+00:00" CAJ 28.8
"2019-01-30 16:00:00+00:00" OXSQ 6.66
"2019-01-30 16:00:00+00:00" EIV 11.71
"2019-01-30 16:00:00+00:00" CPLP 2.22
"2019-01-30 16:00:00+00:00" DS 4.17
"2019-01-30 16:00:00+00:00" FNDF 26.89
"2019-01-30 16:00:00+00:00" EXI 84.42
"2019-01-30 16:00:00+00:00" PSCF 52.68
"2019-01-30 16:00:00+00:00" WRLSR 0.25
"2019-01-30 16:00:00+00:00" ONDK 7.05
"2019-01-30 16:00:00+00:00" STAR 9.65
"2019-01-30 16:00:00+00:00" CTXRW 0.36
"2019-01-30 16:00:00+00:00" JQC 7.68
"2019-01-30 16:00:00+00:00" SFB 22.1
"2019-01-30 16:00:00+00:00" MDCA 2.99
"2019-01-30 16:00:00+00:00" PLG 1.44
"2019-01-30 16:00:00+00:00" RZB 25.1
"2019-01-30 16:00:00+00:00" STT-E 25.96
"2019-01-30 16:00:00+00:00" PTMC 30.88
"2019-01-30 16:00:00+00:00" BFS 53.51
"2019-01-30 16:00:00+00:00" DNP 11.08
"2019-01-30 16:00:00+00:00" ICF 104.9
"2019-01-30 16:00:00+00:00" CEY 24.58
"2019-01-30 16:00:00+00:00" PFIN 7.82
"2019-01-30 16:00:00+00:00" EVLV 0.58
"2019-01-30 16:00:00+00:00" MPV 15.46
"2019-01-30 16:00:00+00:00" CKPT 3.6
"2019-01-30 16:00:00+00:00" VVUS 4.67
"2019-01-30 16:00:00+00:00" CLNY-J 20.32
"2019-01-30 16:00:00+00:00" TOO 1.2
"2019-01-30 16:00:00+00:00" RWGV 50.77
"2019-01-30 16:00:00+00:00" RWSL 51.15
"2019-01-30 16:00:00+00:00" CBLI 1.62
"2019-01-30 16:00:00+00:00" BLRX 0.63
"2019-01-30 16:00:00+00:00" GLL 70.1
"2019-01-30 16:00:00+00:00" SCHH 42.62
"2019-01-30 16:00:00+00:00" PHYS 10.58
"2019-01-30 16:00:00+00:00" IBDK 24.84
"2019-01-30 16:00:00+00:00" CPIX 5.36
"2019-01-30 16:00:00+00:00" LQDT 8.32
"2019-01-30 16:00:00+00:00" SAFT 81.44
"2019-01-30 16:00:00+00:00" MLR 29.41
"2019-01-30 16:00:00+00:00" BMI 51.71
"2019-01-30 16:00:00+00:00" LMRKN 24.89
"2019-01-30 16:00:00+00:00" RUSS 14.69
"2019-01-30 16:00:00+00:00" GEC 3.24
"2019-01-30 16:00:00+00:00" BPRN 29.77
"2019-01-30 16:00:00+00:00" LTBR 0.7
"2019-01-30 16:00:00+00:00" MS-K 25.44
"2019-01-30 16:00:00+00:00" SLCT 12.11
"2019-01-30 16:00:00+00:00" HBIO 3.08
"2019-01-30 16:00:00+00:00" VTA 10.7
"2019-01-30 16:00:00+00:00" ADOM 0.25
"2019-01-30 16:00:00+00:00" MTNB 0.94
"2019-01-30 16:00:00+00:00" TGB 0.55
"2019-01-30 16:00:00+00:00" PRGX 9.13
"2019-01-30 16:00:00+00:00" EBAYL 26.18
"2019-01-30 16:00:00+00:00" BFST 23.14
"2019-01-30 16:00:00+00:00" AGR 49.08
"2019-01-30 16:00:00+00:00" ABUS 3.51
"2019-01-30 16:00:00+00:00" ORN 4.21
"2019-01-30 16:00:00+00:00" OCFC 24.0
"2019-01-30 16:00:00+00:00" OEF 117.45
"2019-01-30 16:00:00+00:00" RWM 42.59
"2019-01-30 16:00:00+00:00" GLDD 7.14
"2019-01-30 16:00:00+00:00" CIDM 1.0
"2019-01-30 16:00:00+00:00" BOUT 18.9
"2019-01-30 16:00:00+00:00" XNET 3.41
"2019-01-30 16:00:00+00:00" INSE 6.76
"2019-01-30 16:00:00+00:00" NAO 3.46
"2019-01-30 16:00:00+00:00" THS 57.61
"2019-01-30 16:00:00+00:00" NVLN 0.93
"2019-01-30 16:00:00+00:00" CTXR 0.98
"2019-01-30 16:00:00+00:00" HALL 9.61
"2019-01-30 16:00:00+00:00" UTI 3.52
"2019-01-30 16:00:00+00:00" MOXC 0.52
"2019-01-30 16:00:00+00:00" AXON 1.01
"2019-01-30 16:00:00+00:00" CPSI 26.07
"2019-01-30 16:00:00+00:00" TGC 0.91
"2019-01-30 16:00:00+00:00" AB 30.1
"2019-01-30 16:00:00+00:00" SVBI 8.41
"2019-01-30 16:00:00+00:00" IAF 5.18
"2019-01-30 16:00:00+00:00" BRG-A 25.36
"2019-01-30 16:00:00+00:00" NNA 5.46
"2019-01-30 16:00:00+00:00" CCIH 1.18
"2019-01-30 16:00:00+00:00" AFSI-B 8.04
"2019-01-30 16:00:00+00:00" CNET 1.51
"2019-01-30 16:00:00+00:00" SPH 23.15
"2019-01-30 16:00:00+00:00" DRN 22.55
"2019-01-30 16:00:00+00:00" GLP 19.13
"2019-01-30 16:00:00+00:00" AVAL 6.76
"2019-01-30 16:00:00+00:00" NRC 39.16
"2019-01-30 16:00:00+00:00" CDTX 2.81
"2019-01-30 16:00:00+00:00" IRS 14.28
"2019-01-30 16:00:00+00:00" PBBI 11.12
"2019-01-30 16:00:00+00:00" EVV 12.3
"2019-01-30 16:00:00+00:00" CIZN 21.32
"2019-01-30 16:00:00+00:00" IDLB 27.41
"2019-01-30 16:00:00+00:00" CAPL 17.24
"2019-01-30 16:00:00+00:00" MCRB 6.11
"2019-01-30 16:00:00+00:00" LMBS 51.06
"2019-01-30 16:00:00+00:00" GCAP 6.61
"2019-01-30 16:00:00+00:00" OIBR.C 1.64
"2019-01-30 16:00:00+00:00" VONV 103.64
"2019-01-30 17:00:00+00:00" AZPN 95.37
"2019-01-30 17:00:00+00:00" WHR 130.15
"2019-01-30 17:00:00+00:00" INGR 99.33
"2019-01-30 17:00:00+00:00" AAPL 162.44
"2019-01-30 17:00:00+00:00" TSLA 301.98
"2019-01-30 17:00:00+00:00" TLRY 79.75
"2019-01-30 17:00:00+00:00" MXIM 53.17
"2019-01-30 17:00:00+00:00" IIIN 21.7
"2019-01-30 17:00:00+00:00" OKE 64.29
"2019-01-30 17:00:00+00:00" WWW 33.89
"2019-01-30 17:00:00+00:00" SCZ 55.68
"2019-01-30 17:00:00+00:00" SEIC 48.38
"2019-01-30 17:00:00+00:00" ASGN 61.51
"2019-01-30 17:00:00+00:00" FLR 35.97
"2019-01-30 17:00:00+00:00" CDLX 17.27
"2019-01-30 17:00:00+00:00" BOOT 23.3
"2019-01-30 17:00:00+00:00" AMX 15.55
"2019-01-30 17:00:00+00:00" TISI 14.29
"2019-01-30 17:00:00+00:00" IMMU 14.38
"2019-01-30 17:00:00+00:00" HEAR 14.47
"2019-01-30 17:00:00+00:00" BJRI 51.98
"2019-01-30 17:00:00+00:00" ETN 71.74
"2019-01-30 17:00:00+00:00" SPY 265.95
"2019-01-30 17:00:00+00:00" SF 47.9
"2019-01-30 17:00:00+00:00" ACIU 4.36
"2019-01-30 17:00:00+00:00" VWO 40.73
"2019-01-30 17:00:00+00:00" OIH 16.92
"2019-01-30 17:00:00+00:00" BND 79.54
"2019-01-30 17:00:00+00:00" SOXS 9.52
"2019-01-30 17:00:00+00:00" NEM 33.28
"2019-01-30 17:00:00+00:00" AMED 129.61
"2019-01-30 17:00:00+00:00" ABT 70.62
"2019-01-30 17:00:00+00:00" MELI 361.02
"2019-01-30 17:00:00+00:00" MT 23.15
"2019-01-30 17:00:00+00:00" RLGY 17.05
"2019-01-30 17:00:00+00:00" XLY 107.04
"2019-01-30 17:00:00+00:00" AVB 191.39
"2019-01-30 17:00:00+00:00" EPR 72.64
"2019-01-30 17:00:00+00:00" FRT 131.57
"2019-01-30 17:00:00+00:00" BXP 129.97
"2019-01-30 17:00:00+00:00" PCAR 64.53
"2019-01-30 17:00:00+00:00" VTI 136.48
"2019-01-30 17:00:00+00:00" HPQ 22.05
"2019-01-30 17:00:00+00:00" ALSN 48.8
"2019-01-30 17:00:00+00:00" VNO 68.74
"2019-01-30 17:00:00+00:00" DAN 17.51
"2019-01-30 17:00:00+00:00" SMTC 47.78
"2019-01-30 17:00:00+00:00" FL 56.17
"2019-01-30 17:00:00+00:00" LULU 149.93
"2019-01-30 17:00:00+00:00" JNUG 10.51
"2019-01-30 17:00:00+00:00" EXPO 49.31
"2019-01-30 17:00:00+00:00" DSW 27.07
"2019-01-30 17:00:00+00:00" AMD 22.22
"2019-01-30 17:00:00+00:00" UNH 270.91
"2019-01-30 17:00:00+00:00" MPC 65.16
"2019-01-30 17:00:00+00:00" VIPS 7.47
"2019-01-30 17:00:00+00:00" BKNG 1818.37
"2019-01-30 17:00:00+00:00" CHL 52.26
"2019-01-30 17:00:00+00:00" HBAN 13.56
"2019-01-30 17:00:00+00:00" BATRA 26.87
"2019-01-30 17:00:00+00:00" OZK 31.61
"2019-01-30 17:00:00+00:00" ITUB 10.04
"2019-01-30 17:00:00+00:00" OXY 66.8
"2019-01-30 17:00:00+00:00" EXPR 5.35
"2019-01-30 17:00:00+00:00" WBA 71.8
"2019-01-30 17:00:00+00:00" GWW 291.61
"2019-01-30 17:00:00+00:00" SPR 83.19
"2019-01-30 17:00:00+00:00" CCI 115.77
"2019-01-30 17:00:00+00:00" AXTA 25.82
"2019-01-30 17:00:00+00:00" ESTC 82.25
"2019-01-30 17:00:00+00:00" SKF 20.41
"2019-01-30 17:00:00+00:00" MKTX 211.01
"2019-01-30 17:00:00+00:00" CHKP 111.15
"2019-01-30 17:00:00+00:00" IP 47.17
"2019-01-30 17:00:00+00:00" CHFC 44.73
"2019-01-30 17:00:00+00:00" F 8.6
"2019-01-30 17:00:00+00:00" SSYS 24.11
"2019-01-30 17:00:00+00:00" EXTR 7.48
"2019-01-30 17:00:00+00:00" FLIR 47.64
"2019-01-30 17:00:00+00:00" RH 133.91
"2019-01-30 17:00:00+00:00" VALE 12.41
"2019-01-30 17:00:00+00:00" JD 24.25
"2019-01-30 17:00:00+00:00" UTX 119.09
"2019-01-30 17:00:00+00:00" LEN 45.04
"2019-01-30 17:00:00+00:00" DRH 10.04
"2019-01-30 17:00:00+00:00" WMGI 29.79
"2019-01-30 17:00:00+00:00" MIK 13.6
"2019-01-30 17:00:00+00:00" CVX 112.44
"2019-01-30 17:00:00+00:00" AGNC 17.98
"2019-01-30 17:00:00+00:00" KL 30.78
"2019-01-30 17:00:00+00:00" NOV 29.37
"2019-01-30 17:00:00+00:00" EQT 19.93
"2019-01-30 17:00:00+00:00" USG 43.13
"2019-01-30 17:00:00+00:00" EEFT 114.73
"2019-01-30 17:00:00+00:00" WIX 105.94
"2019-01-30 17:00:00+00:00" CCJ 11.91
"2019-01-30 17:00:00+00:00" PSX 94.32
"2019-01-30 17:00:00+00:00" TRGP 43.41
"2019-01-30 17:00:00+00:00" NLY 10.41
"2019-01-30 17:00:00+00:00" NXPI 86.76
"2019-01-30 17:00:00+00:00" ITB 32.86
"2019-01-30 17:00:00+00:00" TMST 12.06
"2019-01-30 17:00:00+00:00" AVGO 270.34
"2019-01-30 17:00:00+00:00" NVDA 134.67
"2019-01-30 17:00:00+00:00" QEP 8.48
"2019-01-30 17:00:00+00:00" JCOM 73.46
"2019-01-30 17:00:00+00:00" MTEM 4.41
"2019-01-30 17:00:00+00:00" ACM 30.15
"2019-01-30 17:00:00+00:00" EBAY 33.23
"2019-01-30 17:00:00+00:00" DBX 23.53
"2019-01-30 17:00:00+00:00" IPGP 130.57
"2019-01-30 17:00:00+00:00" TREE 285.72
"2019-01-30 17:00:00+00:00" PLD 68.12
"2019-01-30 17:00:00+00:00" WBC 112.81
"2019-01-30 17:00:00+00:00" RAMP 42.56
"2019-01-30 17:00:00+00:00" AGCO 63.51
"2019-01-30 17:00:00+00:00" ZEN 65.31
"2019-01-30 17:00:00+00:00" NTNX 50.15
"2019-01-30 17:00:00+00:00" ASTE 36.15
"2019-01-30 17:00:00+00:00" PE 18.31
"2019-01-30 17:00:00+00:00" OHRP 0.12
"2019-01-30 17:00:00+00:00" TWLO 101.5
"2019-01-30 17:00:00+00:00" CNX 13.5
"2019-01-30 17:00:00+00:00" GDOT 74.24
"2019-01-30 17:00:00+00:00" CATY 37.39
"2019-01-30 17:00:00+00:00" EMN 81.96
"2019-01-30 17:00:00+00:00" FLS 43.31
"2019-01-30 17:00:00+00:00" SNX 95.6
"2019-01-30 17:00:00+00:00" INCY 78.92
"2019-01-30 17:00:00+00:00" CLF 10.73
"2019-01-30 17:00:00+00:00" CFG 34.89
"2019-01-30 17:00:00+00:00" PBI 7.16
"2019-01-30 17:00:00+00:00" OC 51.03
"2019-01-30 17:00:00+00:00" TDS 35.58
"2019-01-30 17:00:00+00:00" AMZN 1651.95
"2019-01-30 17:00:00+00:00" AAP 159.8
"2019-01-30 17:00:00+00:00" WDC 42.91
"2019-01-30 17:00:00+00:00" HST 18.16
"2019-01-30 17:00:00+00:00" MYL 28.98
"2019-01-30 17:00:00+00:00" DHI 36.39
"2019-01-30 17:00:00+00:00" TUP 27.03
"2019-01-30 17:00:00+00:00" SYRS 5.34
"2019-01-30 17:00:00+00:00" PAGS 21.08
"2019-01-30 17:00:00+00:00" WWD 85.93
"2019-01-30 17:00:00+00:00" AEIS 50.54
"2019-01-30 17:00:00+00:00" CBB 8.25
"2019-01-30 17:00:00+00:00" LIVN 88.36
"2019-01-30 17:00:00+00:00" AMP 119.54
"2019-01-30 17:00:00+00:00" DOC 17.96
"2019-01-30 17:00:00+00:00" ECOM 10.54
"2019-01-30 17:00:00+00:00" EURN 7.72
"2019-01-30 17:00:00+00:00" CTL 14.94
"2019-01-30 17:00:00+00:00" GDS 25.5
"2019-01-30 17:00:00+00:00" DTO 62.0
"2019-01-30 17:00:00+00:00" COP 65.57
"2019-01-30 17:00:00+00:00" NBIX 86.48
"2019-01-30 17:00:00+00:00" FE 38.6
"2019-01-30 17:00:00+00:00" NEE 173.1
"2019-01-30 17:00:00+00:00" AEE 67.75
"2019-01-30 17:00:00+00:00" CONN 20.85
"2019-01-30 17:00:00+00:00" COG 25.59
"2019-01-30 17:00:00+00:00" RGA 143.65
"2019-01-30 17:00:00+00:00" AKAM 63.99
"2019-01-30 17:00:00+00:00" FSLR 50.54
"2019-01-30 17:00:00+00:00" CVS 66.33
"2019-01-30 17:00:00+00:00" DK 32.35
"2019-01-30 17:00:00+00:00" GPS 25.32
"2019-01-30 17:00:00+00:00" CC 35.75
"2019-01-30 17:00:00+00:00" DWT 8.9
"2019-01-30 17:00:00+00:00" BERY 50.61
"2019-01-30 17:00:00+00:00" FOSL 17.2
"2019-01-30 17:00:00+00:00" AA 29.11
"2019-01-30 17:00:00+00:00" BABA 163.55
"2019-01-30 17:00:00+00:00" LLY 116.63
"2019-01-30 17:00:00+00:00" FCX 11.16
"2019-01-30 17:00:00+00:00" SEND 49.2
"2019-01-30 17:00:00+00:00" FDP 31.76
"2019-01-30 17:00:00+00:00" EXP 70.8
"2019-01-30 17:00:00+00:00" AIT 58.21
"2019-01-30 17:00:00+00:00" FRC 96.73
"2019-01-30 17:00:00+00:00" PM 74.85
"2019-01-30 17:00:00+00:00" JOBS 66.69
"2019-01-30 17:00:00+00:00" FOLD 11.2
"2019-01-30 17:00:00+00:00" AUO 3.94
"2019-01-30 17:00:00+00:00" LNC 57.93
"2019-01-30 17:00:00+00:00" ESV 4.53
"2019-01-30 17:00:00+00:00" RDC 12.42
"2019-01-30 17:00:00+00:00" STND 31.2
"2019-01-30 17:00:00+00:00" MPWR 125.63
"2019-01-30 17:00:00+00:00" ING 12.1
"2019-01-30 17:00:00+00:00" BBL 43.86
"2019-01-30 17:00:00+00:00" V 136.69
"2019-01-30 17:00:00+00:00" IPHI 38.26
"2019-01-30 17:00:00+00:00" WSO 146.15
"2019-01-30 17:00:00+00:00" FANH 24.69
"2019-01-30 17:00:00+00:00" CMCSA 35.47
"2019-01-30 17:00:00+00:00" T 29.31
"2019-01-30 17:00:00+00:00" WH 49.65
"2019-01-30 17:00:00+00:00" INCO 40.17
"2019-01-30 17:00:00+00:00" MRO 15.95
"2019-01-30 17:00:00+00:00" FLEX 9.09
"2019-01-30 17:00:00+00:00" SWKS 72.58
"2019-01-30 17:00:00+00:00" DXC 62.67
"2019-01-30 17:00:00+00:00" OAS 6.17
"2019-01-30 17:00:00+00:00" APC 47.11
"2019-01-30 17:00:00+00:00" SU 32.15
"2019-01-30 17:00:00+00:00" AIMT 22.43
"2019-01-30 17:00:00+00:00" SLB 44.46
"2019-01-30 17:00:00+00:00" PBA 35.14
"2019-01-30 17:00:00+00:00" BRKR 34.8
"2019-01-30 17:00:00+00:00" PS 28.27
"2019-01-30 17:00:00+00:00" SHY 83.64
"2019-01-30 17:00:00+00:00" ULTA 289.16
"2019-01-30 17:00:00+00:00" ETR 87.02
"2019-01-30 17:00:00+00:00" SHO 14.33
"2019-01-30 17:00:00+00:00" NUE 59.81
"2019-01-30 17:00:00+00:00" WWE 82.24
"2019-01-30 17:00:00+00:00" TXT 53.4
"2019-01-30 17:00:00+00:00" XPO 61.84
"2019-01-30 17:00:00+00:00" OSTK 17.81
"2019-01-30 17:00:00+00:00" ALRM 61.95
"2019-01-30 17:00:00+00:00" ATVI 45.67
"2019-01-30 17:00:00+00:00" HCA 138.48
"2019-01-30 17:00:00+00:00" FFIV 158.2
"2019-01-30 17:00:00+00:00" TCRD 6.78
"2019-01-30 17:00:00+00:00" COHR 114.77
"2019-01-30 17:00:00+00:00" TELL 9.51
"2019-01-30 17:00:00+00:00" YUM 93.13
"2019-01-30 17:00:00+00:00" LOW 94.7
"2019-01-30 17:00:00+00:00" IEFA 58.4
"2019-01-30 17:00:00+00:00" AMAG 15.25
"2019-01-30 17:00:00+00:00" RDFN 17.42
"2019-01-30 17:00:00+00:00" GBT 46.32
"2019-01-30 17:00:00+00:00" CSGP 378.98
"2019-01-30 17:00:00+00:00" MSFT 105.76
"2019-01-30 17:00:00+00:00" AMTD 55.61
"2019-01-30 17:00:00+00:00" OLED 102.52
"2019-01-30 17:00:00+00:00" CSFL 24.63
"2019-01-30 17:00:00+00:00" TXN 101.03
"2019-01-30 17:00:00+00:00" QSR 62.23
"2019-01-30 17:00:00+00:00" WP 83.94
"2019-01-30 17:00:00+00:00" PYPL 92.1
"2019-01-30 17:00:00+00:00" WBT 13.82
"2019-01-30 17:00:00+00:00" NVS 85.88
"2019-01-30 17:00:00+00:00" ZION 48.47
"2019-01-30 17:00:00+00:00" ALV 78.01
"2019-01-30 17:00:00+00:00" GS 201.34
"2019-01-30 17:00:00+00:00" SLMBP 65.9
"2019-01-30 17:00:00+00:00" DG 115.24
"2019-01-30 17:00:00+00:00" HUM 306.76
"2019-01-30 17:00:00+00:00" GM 38.67
"2019-01-30 17:00:00+00:00" ESGR 177.85
"2019-01-30 17:00:00+00:00" CY 13.83
"2019-01-30 17:00:00+00:00" SJW 58.31
"2019-01-30 17:00:00+00:00" ANAT 137.63
"2019-01-30 17:00:00+00:00" BB 8.06
"2019-01-30 17:00:00+00:00" TDC 44.18
"2019-01-30 17:00:00+00:00" MLNX 86.57
"2019-01-30 17:00:00+00:00" EVLO 9.21
"2019-01-30 17:00:00+00:00" MCHP 78.68
"2019-01-30 17:00:00+00:00" PLM 0.74
"2019-01-30 17:00:00+00:00" PSXP 50.73
"2019-01-30 17:00:00+00:00" XOMA 11.93
"2019-01-30 17:00:00+00:00" GASS 3.12
"2019-01-30 17:00:00+00:00" CX 5.27
"2019-01-30 17:00:00+00:00" XLU 53.44
"2019-01-30 17:00:00+00:00" ES 67.4
"2019-01-30 17:00:00+00:00" MUR 27.76
"2019-01-30 17:00:00+00:00" ADUS 60.29
"2019-01-30 17:00:00+00:00" KIM 17.44
"2019-01-30 17:00:00+00:00" OTTR 47.62
"2019-01-30 17:00:00+00:00" IDXX 207.88
"2019-01-30 17:00:00+00:00" NOW 191.39
"2019-01-30 17:00:00+00:00" SPOK 13.69
"2019-01-30 17:00:00+00:00" HK 1.67
"2019-01-30 17:00:00+00:00" MA 201.95
"2019-01-30 17:00:00+00:00" XRX 28.03
"2019-01-30 17:00:00+00:00" KALV 17.34
"2019-01-30 17:00:00+00:00" MAN 75.38
"2019-01-30 17:00:00+00:00" FAST 59.94
"2019-01-30 17:00:00+00:00" QTT 9.48
"2019-01-30 17:00:00+00:00" RHI 64.94
"2019-01-30 17:00:00+00:00" BHGE 23.76
"2019-01-30 17:00:00+00:00" MU 37.87
"2019-01-30 17:00:00+00:00" FTNT 74.06
"2019-01-30 17:00:00+00:00" BA 390.49
"2019-01-30 17:00:00+00:00" XLB 53.94
"2019-01-30 17:00:00+00:00" DVN 27.24
"2019-01-30 17:00:00+00:00" CROX 28.51
"2019-01-30 17:00:00+00:00" TTC 59.62
"2019-01-30 17:00:00+00:00" SYK 178.9
"2019-01-30 17:00:00+00:00" EMR 64.87
"2019-01-30 17:00:00+00:00" WAB 68.61
"2019-01-30 17:00:00+00:00" DISCA 26.17
"2019-01-30 17:00:00+00:00" SCYX 0.72
"2019-01-30 17:00:00+00:00" ROKU 43.77
"2019-01-30 17:00:00+00:00" SWCH 8.01
"2019-01-30 17:00:00+00:00" AGN 144.06
"2019-01-30 17:00:00+00:00" MO 46.94
"2019-01-30 17:00:00+00:00" COST 210.77
"2019-01-30 17:00:00+00:00" IBB 106.92
"2019-01-30 17:00:00+00:00" VMC 102.18
"2019-01-30 17:00:00+00:00" INFO 51.01
"2019-01-30 17:00:00+00:00" AFG 95.04
"2019-01-30 17:00:00+00:00" CAKE 45.05
"2019-01-30 17:00:00+00:00" WNC 14.08
"2019-01-30 17:00:00+00:00" CRI 84.15
"2019-01-30 17:00:00+00:00" EFA 62.32
"2019-01-30 17:00:00+00:00" CADE 19.08
"2019-01-30 17:00:00+00:00" RYAAY 69.77
"2019-01-30 17:00:00+00:00" AMRS 3.09
"2019-01-30 17:00:00+00:00" HIIQ 37.75
"2019-01-30 17:00:00+00:00" IQDE 21.85
"2019-01-30 17:00:00+00:00" ICSH 50.24
"2019-01-30 17:00:00+00:00" NCR 26.72
"2019-01-30 17:00:00+00:00" KELYA 22.38
"2019-01-30 17:00:00+00:00" PICO 9.76
"2019-01-30 17:00:00+00:00" ZS 45.55
"2019-01-30 17:00:00+00:00" ZTS 85.39
"2019-01-30 17:00:00+00:00" LRCX 169.94
"2019-01-30 17:00:00+00:00" ZBRA 171.56
"2019-01-30 17:00:00+00:00" SYY 62.84
"2019-01-30 17:00:00+00:00" FET 4.86
"2019-01-30 17:00:00+00:00" GRPN 3.64
"2019-01-30 17:00:00+00:00" STT 70.54
"2019-01-30 17:00:00+00:00" SAGE 132.51
"2019-01-30 17:00:00+00:00" NBL 22.68
"2019-01-30 17:00:00+00:00" CFR 99.95
"2019-01-30 17:00:00+00:00" SBRA 20.57
"2019-01-30 17:00:00+00:00" YUMC 35.4
"2019-01-30 17:00:00+00:00" AMGN 182.65
"2019-01-30 17:00:00+00:00" LFUS 172.69
"2019-01-30 17:00:00+00:00" SDRL 8.81
"2019-01-30 17:00:00+00:00" WYNN 120.31
"2019-01-30 17:00:00+00:00" NXRT 37.03
"2019-01-30 17:00:00+00:00" TGTX 4.2
"2019-01-30 17:00:00+00:00" ANTM 301.08
"2019-01-30 17:00:00+00:00" UFPI 29.15
"2019-01-30 17:00:00+00:00" BDX 243.92
"2019-01-30 17:00:00+00:00" IHI 210.54
"2019-01-30 17:00:00+00:00" VAR 131.51
"2019-01-30 17:00:00+00:00" ETFC 46.48
"2019-01-30 17:00:00+00:00" MET-E 24.86
"2019-01-30 17:00:00+00:00" HA 30.46
"2019-01-30 17:00:00+00:00" CBLK 15.48
"2019-01-30 17:00:00+00:00" LION 30.15
"2019-01-30 17:00:00+00:00" EFII 25.07
"2019-01-30 17:00:00+00:00" AMH 22.16
"2019-01-30 17:00:00+00:00" ASNA 2.45
"2019-01-30 17:00:00+00:00" UNP 160.13
"2019-01-30 17:00:00+00:00" AGIO 50.66
"2019-01-30 17:00:00+00:00" VLO 82.45
"2019-01-30 17:00:00+00:00" WUBA 60.98
"2019-01-30 17:00:00+00:00" CODX 2.32
"2019-01-30 17:00:00+00:00" AAL 36.43
"2019-01-30 17:00:00+00:00" VZ 53.42
"2019-01-30 17:00:00+00:00" SHOO 32.42
"2019-01-30 17:00:00+00:00" VSTM 3.15
"2019-01-30 17:00:00+00:00" RS 80.42
"2019-01-30 17:00:00+00:00" FDC 24.94
"2019-01-30 17:00:00+00:00" HRI 36.75
"2019-01-30 17:00:00+00:00" JCI 32.84
"2019-01-30 17:00:00+00:00" LPT 46.68
"2019-01-30 17:00:00+00:00" SRCE 45.57
"2019-01-30 17:00:00+00:00" KFY 44.89
